region;soil;ground;litter_source;litter_type;year;A;W;E;N
south;org;above;natmort;fine_woody_litter;2000;0.00396012428070135;0.000158618553964299;0.000653329566791306;0.00358959160561917
south;org;above;natmort;fine_woody_litter;2001;0.00432693661447153;0.000173310830730065;0.000713845178456235;0.00392208280559378
south;org;above;natmort;fine_woody_litter;2002;0.00432880156064709;0.000173385529159867;0.000714152851748941;0.00392377325636306
south;org;above;natmort;fine_woody_litter;2003;0.00433102712578469;0.000173474671797536;0.000714520018889199;0.0039257905844491
south;org;above;natmort;fine_woody_litter;2004;0.00433342480014069;0.000173570708086367;0.000714915580098211;0.00392796391819604
south;org;above;natmort;fine_woody_litter;2005;0.00433581027511315;0.000173666255741902;0.000715309128689083;0.00393012619400599
south;org;above;natmort;fine_woody_litter;2006;0.00433809427707798;0.000173757739004354;0.000715685936563904;0.00393219649122371
south;org;above;natmort;fine_woody_litter;2007;0.00434076777958392;0.000173864823295515;0.000716127003083591;0.00393461984500573
south;org;above;natmort;fine_woody_litter;2008;0.00459889514584322;0.00018420383961735;0.000758712090929698;0.00416859528653932
south;org;above;natmort;fine_woody_litter;2009;0.00434698213201933;0.000174113732553726;0.000717152228530252;0.00394025274583291
south;org;above;natmort;fine_woody_litter;2010;0.00458524863233755;0.000183657243075046;0.000756460729577147;0.00415622562163647
south;org;above;natmort;fine_woody_litter;2011;0.00458557060187199;0.000183670139221317;0.000756513847156684;0.00415651746579492
south;org;above;natmort;fine_woody_litter;2012;0.00458645275002017;0.000183705472724442;0.000756659381343655;0.00415731707493928
south;org;above;natmort;fine_woody_litter;2013;0.00458893648860301;0.000183804956224077;0.000757069141173733;0.00415956842023441
south;org;above;natmort;fine_woody_litter;2014;0.00458974629906858;0.000183837392318484;0.000757202741304223;0.00416030246003805
south;org;above;natmort;fine_woody_litter;2015;0.00459123520271781;0.000183897028766003;0.000757448376215452;0.00416165205304625
south;org;above;natmort;fine_woody_litter;2016;0.00459272331725317;0.000183956633606407;0.000757693880941014;0.00416300093077475
south;org;above;natmort;fine_woody_litter;2017;0.0047329973310837;0.000189575159605956;0.000780835871997856;0.00429015007732714
south;org;above;natmort;fine_woody_litter;2018;0.00487279832594267;0.00019517473933515;0.000803899825786708;0.00441687046336363
south;org;above;natmort;fine_woody_litter;2019;0.00501313331680042;0.000200795707704482;0.000827051876652776;0.00454407488157153
south;org;above;natmort;fine_woody_litter;2020;0.00501310456303168;0.000200794556002946;0.000827047132941232;0.00454404881817566
south;org;above;natmort;fine_woody_litter;2021;0.00501404402344549;0.000200832185087738;0.000827202122335924;0.00454490037711072
south;org;above;natmort;fine_woody_litter;2022;0.00501404402344549;0.000200832185087738;0.000827202122335924;0.00454490037711072
south;org;below;natmort;fine_woody_litter;1970;0.00271823378270205;6.76973388002532e-05;8.87785147324004e-06;0.00110413047858654
south;org;below;natmort;fine_woody_litter;1971;0.00271823378270205;6.76973388002532e-05;8.87785147324004e-06;0.00110413047858654
south;org;below;natmort;fine_woody_litter;1972;0.00271823378270205;6.76973388002532e-05;8.87785147324004e-06;0.00110413047858654
south;org;below;natmort;fine_woody_litter;1973;0.00272112225852246;6.77692759998695e-05;8.88728534146755e-06;0.00110530376037351
south;org;below;natmort;fine_woody_litter;1974;0.00272401687963314;6.78413662473219e-05;8.89673928043906e-06;0.00110647953834103
south;org;below;natmort;fine_woody_litter;1975;0.00272691766566634;6.7913610031549e-05;8.90621335427415e-06;0.0011076578204636
south;org;below;natmort;fine_woody_litter;1976;0.00272982463633798;6.79860078435742e-05;8.9157076273658e-06;0.0011088386147497
south;org;below;natmort;fine_woody_litter;1977;0.00273273781144818;6.80585601765172e-05;8.92522216438188e-06;0.00111002192924204
south;org;below;natmort;fine_woody_litter;1978;0.00273565721088164;6.81312675256047e-05;8.93475703026658e-06;0.00111120777201766
south;org;below;natmort;fine_woody_litter;1979;0.00273858285460814;6.82041303881818e-05;8.94431229024192e-06;0.00111239615118816
south;org;below;natmort;fine_woody_litter;1980;0.00304302648597007;7.57862683886157e-05;9.93863638348397e-06;0.00123605935283674
south;org;below;natmort;fine_woody_litter;1981;0.00308913299048012;7.69345462433664e-05;1.00892219223715e-05;0.00125478754215386
south;org;below;natmort;fine_woody_litter;1982;0.00313665815799838;7.81181557575651e-05;1.02444408668026e-05;0.0012740919839906
south;org;below;natmort;fine_woody_litter;1983;0.00318566848841673;7.93387531043264e-05;1.04045104078691e-05;0.00129399969020957
south;org;below;natmort;fine_woody_litter;1984;0.00323623470384648;8.05980996107154e-05;1.05696615265866e-05;0.0013145393877139
south;org;below;natmort;fine_woody_litter;1985;0.0032884320891203;8.18980702379132e-05;1.07401401059868e-05;0.00133574165675717
south;org;below;natmort;fine_woody_litter;1986;0.00334234086578613;8.32406628954978e-05;1.09162081525945e-05;0.00135763908285747
south;org;below;natmort;fine_woody_litter;1987;0.00339804660350055;8.46280086871545e-05;1.10981451400541e-05;0.00138026642390298
south;org;below;natmort;fine_woody_litter;1988;0.00345564067325877;8.60623831983239e-05;1.12862494893955e-05;0.00140366079425132
south;org;below;natmort;fine_woody_litter;1989;0.00351522074751057;8.75462189515384e-05;1.14808402024306e-05;0.00142786186787364
south;org;below;natmort;fine_woody_litter;1990;0.00780156617920365;0.000194297220558103;2.54802019746712e-05;0.00316895001967272
south;org;below;natmort;fine_woody_litter;1991;0.0077988364282052;0.000194229236384203;2.54712865075479e-05;0.00316784121096924
south;org;below;natmort;fine_woody_litter;1992;0.00779697229537075;0.000194182810343564;2.54651981811736e-05;0.00316708401124207
south;org;below;natmort;fine_woody_litter;1993;0.00779583354172091;0.000194154449798517;2.54614789698857e-05;0.00316662145624758
south;org;below;natmort;fine_woody_litter;1994;0.00779521254355541;0.000194138983901701;2.54594507670454e-05;0.00316636921046724
south;org;below;natmort;fine_woody_litter;1995;0.00779510905347967;0.00019413640649178;2.54591127646531e-05;0.00316632717341083
south;org;below;natmort;fine_woody_litter;1996;0.00779556147320394;0.000194147673959482;2.54605903841063e-05;0.00316651094362583
south;org;below;natmort;fine_woody_litter;1997;0.0088940559392553;0.000221505568086072;2.90483136976198e-05;0.00361271289588039
south;org;below;natmort;fine_woody_litter;1998;0.00999417045874611;0.000248903809480532;3.26413281652296e-05;0.00405957290425611
south;org;below;natmort;fine_woody_litter;1999;0.011123558163719;0.000277031096613426;3.63299499328858e-05;0.00451832350736353
south;org;below;natmort;fine_woody_litter;2000;0.0122273380982227;0.000304520624799901;3.99349357806908e-05;0.004966672385629
south;org;below;natmort;fine_woody_litter;2001;0.0133599132664979;0.000332727295385558;4.36339679206829e-05;0.0054267177174694
south;org;below;natmort;fine_woody_litter;2002;0.0133656715017975;0.000332870703656194;4.36527745288791e-05;0.00542905667857625
south;org;below;natmort;fine_woody_litter;2003;0.0133725431895194;0.000333041842347355;4.36752177136243e-05;0.00543184791746872
south;org;below;natmort;fine_woody_litter;2004;0.0133799462842008;0.000333226215675362;4.3699396493037e-05;0.00543485501072378
south;org;below;natmort;fine_woody_litter;2005;0.0133873117118858;0.000333409650910614;4.37234522506544e-05;0.00543784680386776
south;org;below;natmort;fine_woody_litter;2006;0.0133943638300168;0.000333585283202956;4.37464847277495e-05;0.00544071133252479
south;org;below;natmort;fine_woody_litter;2007;0.0134026185757595;0.000333790866814934;4.377344503084e-05;0.00544406436140164
south;org;below;natmort;fine_woody_litter;2008;0.0141996164364168;0.000353640018326238;4.63764693462735e-05;0.00576780017651807
south;org;below;natmort;fine_woody_litter;2009;0.0146771593080055;0.000383082851426457;6.24933852342494e-05;0.00609214996400039
south;org;below;natmort;fine_woody_litter;2010;0.015481642804078;0.000404080363624397;6.59187685785066e-05;0.00642607248938741
south;org;below;natmort;fine_woody_litter;2011;0.0154827299026686;0.000404108737563737;6.59233972992003e-05;0.00642652371891356
south;org;below;natmort;fine_woody_litter;2012;0.0154857083894696;0.000404186477894321;6.59360792984319e-05;0.00642776002001763
south;org;below;natmort;fine_woody_litter;2013;0.0154940944894701;0.000404405360242952;6.59717861928622e-05;0.00643124089651045
south;org;below;natmort;fine_woody_litter;2014;0.0154968287351725;0.000404476725731202;6.5983428246097e-05;0.00643237581877349
south;org;below;natmort;fine_woody_litter;2015;0.0155018558724807;0.000404607937095345;6.60048331257359e-05;0.0064344624674041
south;org;below;natmort;fine_woody_litter;2016;0.0155068803454232;0.000404739078917911;6.60262266608613e-05;0.00643654801011804
south;org;below;natmort;fine_woody_litter;2017;0.015980501810899;0.000417100889380258;6.80428436421216e-05;0.00663313734551308
south;org;below;natmort;fine_woody_litter;2018;0.0164525261741576;0.000429421014496105;7.00526603753215e-05;0.0068290637606515
south;org;below;natmort;fine_woody_litter;2019;0.016926353522592;0.000441788198629829;7.20701539787387e-05;0.00702573855330928
south;org;below;natmort;fine_woody_litter;2020;0.0169262564383088;0.000441785664670549;7.20697406068196e-05;0.0070256982558648
south;org;below;natmort;fine_woody_litter;2021;0.0169294284343599;0.000441868455711136;7.20832465426089e-05;0.0070270148781909
south;org;below;natmort;fine_woody_litter;2022;0.0169294284343599;0.000441868455711136;7.20832465426089e-05;0.0070270148781909
north;min;NA;natmort;non-woody_litter;1975;0.000619946148782144;0.000197250083512943;9.85996808542968e-05;0.000357810385955344
north;min;NA;natmort;non-woody_litter;1976;0.000619946148782144;0.000197250083512943;9.85996808542968e-05;0.000357810385955344
north;min;NA;natmort;non-woody_litter;1977;0.000619946148782144;0.000197250083512943;9.85996808542968e-05;0.000357810385955344
north;min;NA;natmort;non-woody_litter;1978;0.000619946148782144;0.000197250083512943;9.85996808542968e-05;0.000357810385955344
north;min;NA;natmort;non-woody_litter;1979;0.000619946148782144;0.000197250083512943;9.85996808542968e-05;0.000357810385955344
north;min;NA;natmort;non-woody_litter;1980;0.000678734145649417;0.000215954832811584;0.00010794965059048;0.000391740681175247
north;min;NA;natmort;non-woody_litter;1981;0.000678734145649417;0.000215954832811584;0.00010794965059048;0.000391740681175247
north;min;NA;natmort;non-woody_litter;1982;0.000678734145649417;0.000215954832811584;0.00010794965059048;0.000391740681175247
north;min;NA;natmort;non-woody_litter;1983;0.000678734145649417;0.000215954832811584;0.00010794965059048;0.000391740681175247
north;min;NA;natmort;non-woody_litter;1984;0.000680754074085032;0.000216597519363308;0.000108270911234637;0.00039290651045666
north;min;NA;natmort;non-woody_litter;1985;0.000682786061114309;0.000217244042633126;0.000108594089744545;0.000394079299520082
north;min;NA;natmort;non-woody_litter;1986;0.000684830215041837;0.000217894437080628;0.000108919203345569;0.000395259110874984
north;min;NA;natmort;non-woody_litter;1987;0.00068688664547309;0.000218548737579309;0.000109246269469972;0.000396446007781662
north;min;NA;natmort;non-woody_litter;1988;0.000688955463334012;0.000219206979422801;0.000109575305760032;0.000397640054262541
north;min;NA;natmort;non-woody_litter;1989;0.000691036780890967;0.000219869198331222;0.000109906330071217;0.000398841315113686
north;min;NA;natmort;non-woody_litter;1990;0.00151178903276047;0.000481010348320987;0.000240443329540854;0.000872549685739188
north;min;NA;natmort;non-woody_litter;1991;0.00151196486817408;0.000481066294389991;0.00024047129538224;0.000872651171549417
north;min;NA;natmort;non-woody_litter;1992;0.0015121407444951;0.000481122253474627;0.000240499267729768;0.000872752680969918
north;min;NA;natmort;non-woody_litter;1993;0.00151234429754232;0.000481187018544371;0.000240531641937645;0.000872870164390908
north;min;NA;natmort;non-woody_litter;1994;0.00151256647547475;0.000481257709548442;0.000240566978350773;0.000872998397418745
north;min;NA;natmort;non-woody_litter;1995;0.00151285352555109;0.000481349041112709;0.000240612632390195;0.000873164072290351
north;min;NA;natmort;non-woody_litter;1996;0.00151320594402248;0.000481461171130857;0.000240668682982452;0.000873367475423857
north;min;NA;natmort;non-woody_litter;1997;0.00172682155105051;0.000549427875027188;0.000274643296293361;0.000996658640224115
north;min;NA;natmort;non-woody_litter;1998;0.00194057892070389;0.0006174396839536;0.000308640456320051;0.00112003162525955
north;min;NA;natmort;non-woody_litter;1999;0.00215997480339281;0.000687245515101673;0.000343534396795961;0.00124665895509481
north;min;NA;natmort;non-woody_litter;2000;0.00237410817508382;0.000755376957698639;0.00037759135827635;0.00137024895484107
north;min;NA;natmort;non-woody_litter;2001;0.00259387780045774;0.000825301703652416;0.000412544740865959;0.00149709199537093
north;min;NA;natmort;non-woody_litter;2002;0.00259484539374856;0.000825609565646227;0.000412698632280331;0.00149765045505249
north;min;NA;natmort;non-woody_litter;2003;0.00259587436640989;0.000825936956894288;0.000412862285810908;0.00149824434067596
north;min;NA;natmort;non-woody_litter;2004;0.00259721208800011;0.000826362583694143;0.000413075044487007;0.00149901642496012
north;min;NA;natmort;non-woody_litter;2005;0.00259853335438098;0.000826782974891799;0.000413285186035161;0.00149977901189548
north;min;NA;natmort;non-woody_litter;2006;0.00259981843924182;0.000827191854109162;0.00041348957307329;0.00150052071617245
north;min;NA;natmort;non-woody_litter;2007;0.00260101836699633;0.000827573638640371;0.000413680416251969;0.00150121327086257
north;min;NA;natmort;non-woody_litter;2008;0.0027560143198376;0.000876889155322213;0.000438331833982169;0.00159067130171992
north;min;NA;natmort;non-woody_litter;2009;0.00245851597051655;0.000803821968816411;0.000401885198341674;0.00133787895394627
north;min;NA;natmort;non-woody_litter;2010;0.00259374935926952;0.000848037084805381;0.000423991337945064;0.00141147046478173
north;min;NA;natmort;non-woody_litter;2011;0.00259469819912568;0.000848347311922233;0.000424146441551614;0.00141198680589541
north;min;NA;natmort;non-woody_litter;2012;0.002595480375424;0.000848603047699272;0.000424274301236302;0.00141241245178112
north;min;NA;natmort;non-woody_litter;2013;0.00259604634389964;0.00084878809343411;0.000424366818167578;0.00141272044136559
north;min;NA;natmort;non-woody_litter;2014;0.00259639217289566;0.000848901163655247;0.000424423349650931;0.00141290863511376
north;min;NA;natmort;non-woody_litter;2015;0.00259667386542717;0.000848993264193942;0.000424469396965755;0.00141306192698329
north;min;NA;natmort;non-woody_litter;2016;0.00259672568599403;0.000849010207142688;0.000424477867896609;0.00141309012677805
north;min;NA;natmort;non-woody_litter;2017;0.0026756296885607;0.000874808197251865;0.000437376035369078;0.00145602822670583
north;min;NA;natmort;non-woody_litter;2018;0.00275447113101377;0.000900585733073051;0.00045026397635371;0.00149893228257599
north;min;NA;natmort;non-woody_litter;2019;0.0028334393861539;0.000926404730826968;0.000463172646974637;0.00154190534756675
north;min;NA;natmort;non-woody_litter;2020;0.00283377753236097;0.000926515289128469;0.000463227922578752;0.00154208936048317
north;min;NA;natmort;non-woody_litter;2021;0.00283431060508191;0.0009266895794602;0.000463315062153501;0.00154237944880589
north;min;NA;natmort;non-woody_litter;2022;0.00283431060508191;0.0009266895794602;0.000463315062153501;0.00154237944880589
north;org;above;natmort;non-woody_litter;1982;0.000375178871647528;0.000133513172474304;6.67490256134457e-05;0.000231795743904266
north;org;above;natmort;non-woody_litter;1983;0.000375178871647528;0.000133513172474304;6.67490256134457e-05;0.000231795743904266
north;org;above;natmort;non-woody_litter;1984;0.000381974419901034;0.000135931472849385;6.79580388567522e-05;0.000235994219036252
north;org;above;natmort;non-woody_litter;1985;0.000389020682414024;0.000138438993750189;6.92116573105135e-05;0.00024034759227865
north;org;above;natmort;non-woody_litter;1986;0.000396331794682487;0.000141040765510394;7.05123958567099e-05;0.000244864596926577
north;org;above;natmort;non-woody_litter;1987;0.000403922975184931;0.000143742203859669;7.18629620534917e-05;0.000249554635371302
north;org;above;natmort;non-woody_litter;1988;0.000411810631122761;0.000146549147553009;7.3266274947718e-05;0.000254427844429535
north;org;above;natmort;non-woody_litter;1989;0.000420012476796556;0.000149467900496756;7.47254861355804e-05;0.000259495168479519
north;org;above;natmort;non-woody_litter;1990;0.000934706327536575;0.000332629624299463;0.000166295975900272;0.000577487073224403
north;org;above;natmort;non-woody_litter;1991;0.000934740490985931;0.000332641781888419;0.000166302054006286;0.000577508180335588
north;org;above;natmort;non-woody_litter;1992;0.000934794988268168;0.000332661175584579;0.000166311749756135;0.000577541850243547
north;org;above;natmort;non-woody_litter;1993;0.000934923491469983;0.000332706905425581;0.000166334612087032;0.000577621243027922
north;org;above;natmort;non-woody_litter;1994;0.00093506276669225;0.000332756468655755;0.000166359390895438;0.000577707291060454
north;org;above;natmort;non-woody_litter;1995;0.000935253807897659;0.000332824453607294;0.000166393379521335;0.00057782532152984
north;org;above;natmort;non-woody_litter;1996;0.00093541410532894;0.000332881497913909;0.000166421898444321;0.000577924357656706
north;org;above;natmort;non-woody_litter;1997;0.00106738087292618;0.000379843902075197;0.000189900441123951;0.000659457027477682
north;org;above;natmort;non-woody_litter;1998;0.00119926760915926;0.000426777825844503;0.000213364745220387;0.000740940251738167
north;org;above;natmort;non-woody_litter;1999;0.00133462115101469;0.000474945465720904;0.000237445837507126;0.0008245653631062
north;org;above;natmort;non-woody_litter;2000;0.00146670528095949;0.000521949635078836;0.000260945260419987;0.000906170542587804
north;org;above;natmort;non-woody_litter;2001;0.00160243423500517;0.000570250871157723;0.000285093143242644;0.000990027593850339
north;org;above;natmort;non-woody_litter;2002;0.00160323378534162;0.000570535403443625;0.000285235393273016;0.000990521577864448
north;org;above;natmort;non-woody_litter;2003;0.00160402393031992;0.000570816588688158;0.000285375969972241;0.000991009750991665
north;org;above;natmort;non-woody_litter;2004;0.00160480755909297;0.000571095455040819;0.000285515387356845;0.000991493898229478
north;org;above;natmort;non-woody_litter;2005;0.00160570003857879;0.000571413057593961;0.000285674170648123;0.000992045296407702
north;org;above;natmort;non-woody_litter;2006;0.0016064209751077;0.000571669613947213;0.0002858024342964;0.000992490710666485
north;org;above;natmort;non-woody_litter;2007;0.00160674609533141;0.000571785312979818;0.000285860277260863;0.000992691578811812
north;org;above;natmort;non-woody_litter;2008;0.00170195321203123;0.000605666229932588;0.000302798817118589;0.00105151313329729
north;org;above;natmort;non-woody_litter;2009;0.00159737317988104;0.000611080968518644;0.000305597399006686;0.000889917111136566
north;org;above;natmort;non-woody_litter;2010;0.00168425469372806;0.000644317810289052;0.000322218915498774;0.000938319918187368
north;org;above;natmort;non-woody_litter;2011;0.00168380659329958;0.000644146387826678;0.000322133188301673;0.000938070275684395
north;org;above;natmort;non-woody_litter;2012;0.00168330512632893;0.000643954549797863;0.000322037251419891;0.000937790901995467
north;org;above;natmort;non-woody_litter;2013;0.00168304123571744;0.000643853597476587;0.000321986765856774;0.000937643885147061
north;org;above;natmort;non-woody_litter;2014;0.00168299683672622;0.000643836612479659;0.000321978271776364;0.000937619149898905
north;org;above;natmort;non-woody_litter;2015;0.00168287232791431;0.000643788981177014;0.000321954451688766;0.000937549784440916
north;org;above;natmort;non-woody_litter;2016;0.00168285293885563;0.000643781563821503;0.000321950742320174;0.00093753898254734
north;org;above;natmort;non-woody_litter;2017;0.00173410674155178;0.000663388894022302;0.000331756233604504;0.000966093134203699
north;org;above;natmort;non-woody_litter;2018;0.00178507323959165;0.000682886314773117;0.000341506759927116;0.000994487224746628
north;org;above;natmort;non-woody_litter;2019;0.00183581775641907;0.000702298815796964;0.000351214818477005;0.00102275764670553
north;org;above;natmort;non-woody_litter;2020;0.00183564469462997;0.000702232610374822;0.000351181709599706;0.00102266123176046
north;org;above;natmort;non-woody_litter;2021;0.00183535651622601;0.000702122366669458;0.000351126577479166;0.00102250068387098
north;org;above;natmort;non-woody_litter;2022;0.00183535651622601;0.000702122366669458;0.000351126577479166;0.00102250068387098
north;org;below;natmort;non-woody_litter;1982;0.000242207475480021;6.3472466560778e-05;3.17313654574184e-05;0.00010936157998541
north;org;below;natmort;non-woody_litter;1983;0.000242207475480021;6.3472466560778e-05;3.17313654574184e-05;0.00010936157998541
north;org;below;natmort;non-woody_litter;1984;0.000246594536456446;6.46221320720278e-05;3.23061100430306e-05;0.000111342426856149
north;org;below;natmort;non-woody_litter;1985;0.000251143453210064;6.58142132245998e-05;3.29020591963685e-05;0.00011339635488794
north;org;below;natmort;non-woody_litter;1986;0.000255863351315518;6.70511014505927e-05;3.35204084500779e-05;0.000115527484462532
north;org;below;natmort;non-woody_litter;1987;0.000260764055497861;6.83353714002365e-05;3.41624449318193e-05;0.00011774025164224
north;org;below;natmort;non-woody_litter;1988;0.000265856157896292;6.96697988309666e-05;3.48295563074321e-05;0.000120039438992408
north;org;below;natmort;non-woody_litter;1989;0.000271151094485346;7.10573806342289e-05;3.55232407928022e-05;0.000122430210087123
north;org;below;natmort;non-woody_litter;1990;0.000603426464058791;0.000158132881679036;7.90543133310793e-05;0.000272459268169542
north;org;below;natmort;non-woody_litter;1991;0.000603448519252853;0.000158138661424541;7.90572027605721e-05;0.000272469226536289
north;org;below;natmort;non-woody_litter;1992;0.000603483701535622;0.000158147881231907;7.90618119571708e-05;0.000272485112049415
north;org;below;natmort;non-woody_litter;1993;0.00060356666046123;0.000158169621302568;7.90726803252143e-05;0.000272522569684281
north;org;below;natmort;non-woody_litter;1994;0.000603656573573432;0.000158193183775181;7.90844597544703e-05;0.00027256316727522
north;org;below;natmort;non-woody_litter;1995;0.000603779905699976;0.000158225503976126;7.91006173762459e-05;0.000272618854227883
north;org;below;natmort;non-woody_litter;1996;0.00060388339030183;0.000158252622969533;7.91141747931429e-05;0.000272665579621229
north;org;below;natmort;non-woody_litter;1997;0.000689078320087258;0.000180578656966777;9.02754795661803e-05;0.000311132815653541
north;org;below;natmort;non-woody_litter;1998;0.000774221583331363;0.000202891151320745;0.000101430015555961;0.000349576723196176
north;org;below;natmort;non-woody_litter;1999;0.00086160294232453;0.000225790157124497;0.000112877762289967;0.000389031176291921
north;org;below;natmort;non-woody_litter;2000;0.000946873638737733;0.000248136046391436;0.000124048993175114;0.00042753262249098
north;org;below;natmort;non-woody_litter;2001;0.00103449735583189;0.000271098564134406;0.000135528491007878;0.000467096505177179
north;org;below;natmort;non-woody_litter;2002;0.00103501352847152;0.000271233831431765;0.000135596114282653;0.000467329567576689
north;org;below;natmort;non-woody_litter;2003;0.00103552362921258;0.000271367507538026;0.000135662942083912;0.000467559888391038
north;org;below;natmort;non-woody_litter;2004;0.00103602952323054;0.000271500081237806;0.000135729218766475;0.000467788309784723
north;org;below;natmort;non-woody_litter;2005;0.00103660568894646;0.0002716510702156;0.000135804701675743;0.000468048460273062
north;org;below;natmort;non-woody_litter;2006;0.00103707111018908;0.000271773037690801;0.000135865676059428;0.000468258607389088
north;org;below;natmort;non-woody_litter;2007;0.0010372810008694;0.000271828041274657;0.000135893173633028;0.000468353377281631
north;org;below;natmort;non-woody_litter;2008;0.00109874468426482;0.000287935106431446;0.000143945470930268;0.000496105475000847
north;org;below;natmort;non-woody_litter;2009;0.00153137902186118;0.000392239439306847;0.000196102174119683;0.000674999188956627
north;org;below;natmort;non-woody_litter;2010;0.00161467109748171;0.000413573437339806;0.000206768218830336;0.000711712558206027
north;org;below;natmort;non-woody_litter;2011;0.00161424150995358;0.000413463405029866;0.000206713207597297;0.000711523205192215
north;org;below;natmort;non-woody_litter;2012;0.00161376076067802;0.000413340268416657;0.000206651644798802;0.000711311301172075
north;org;below;natmort;non-woody_litter;2013;0.00161350777248992;0.000413275469341029;0.00020661924815956;0.000711199789378228
north;org;below;natmort;non-woody_litter;2014;0.00161346520780647;0.000413264567044909;0.000206613797499178;0.000711181027774215
north;org;below;natmort;non-woody_litter;2015;0.00161334584297364;0.000413233993558897;0.000206598512123776;0.00071112841430348
north;org;below;natmort;non-woody_litter;2016;0.00161332725495796;0.000413229232521463;0.000206596131818028;0.000711120221102886
north;org;below;natmort;non-woody_litter;2017;0.00166246354898622;0.000425814746717575;0.000212888325944741;0.000732778450805617
north;org;below;natmort;non-woody_litter;2018;0.00171132440811358;0.000438329712454061;0.000219145248997393;0.000754315274682574
north;org;below;natmort;non-woody_litter;2019;0.00175997245699955;0.000450790170084734;0.000225374920435378;0.000775758296347086
north;org;below;natmort;non-woody_litter;2020;0.00175980654511581;0.000450747674279763;0.000225353674433802;0.000775685165929756
north;org;below;natmort;non-woody_litter;2021;0.00175953027256539;0.000450676911268956;0.000225318296093748;0.000775563390885954
north;org;below;natmort;non-woody_litter;2022;0.00175953027256539;0.000450676911268956;0.000225318296093748;0.000775563390885954
south;min;NA;natmort;non-woody_litter;1970;0.000888123057788127;0.000277967675049535;0.000138955872189912;0.000501146646112977
south;min;NA;natmort;non-woody_litter;1971;0.000888123057788127;0.000277967675049535;0.000138955872189912;0.000501146646112977
south;min;NA;natmort;non-woody_litter;1972;0.000888123057788127;0.000277967675049535;0.000138955872189912;0.000501146646112977
south;min;NA;natmort;non-woody_litter;1973;0.000889269729244117;0.000278326564052441;0.000139135280584824;0.000501793685449839
south;min;NA;natmort;non-woody_litter;1974;0.000890419365503789;0.000278686380989352;0.000139315152853383;0.000502442397754663
south;min;NA;natmort;non-woody_litter;1975;0.000891571978080606;0.000279047129463791;0.000139495490796987;0.00050309278952422
south;min;NA;natmort;non-woody_litter;1976;0.000892727578547722;0.00027940881309796;0.000139676296226373;0.000503744867288966
south;min;NA;natmort;non-woody_litter;1977;0.000893886178538371;0.000279771435532868;0.00013985757096168;0.000504398637613257
south;min;NA;natmort;non-woody_litter;1978;0.000895047789746258;0.000280135000428449;0.000140039316832505;0.000505054107095571
south;min;NA;natmort;non-woody_litter;1979;0.00089621242392595;0.000280499511463686;0.00014022153567797;0.00050571128236873
south;min;NA;natmort;non-woody_litter;1980;0.000982618527531554;0.000307543177900132;0.000153740648129516;0.000554468184518623
south;min;NA;natmort;non-woody_litter;1981;0.000984043088850509;0.000307989041786137;0.000153963535215745;0.000555272030473207
south;min;NA;natmort;non-woody_litter;1982;0.000985471786711312;0.000308436200340611;0.000154187069505957;0.000556078210579637
south;min;NA;natmort;non-woody_litter;1983;0.000986904639157263;0.000308884659210806;0.00015441125382321;0.000556886735019315
south;min;NA;natmort;non-woody_litter;1984;0.000988341664336752;0.000309334424076865;0.000154636091007003;0.000557697614032945
south;min;NA;natmort;non-woody_litter;1985;0.000989782880504027;0.000309785500652063;0.000154861583913399;0.000558510857920962
south;min;NA;natmort;non-woody_litter;1986;0.000991228306019964;0.000310237894683047;0.000155087735415143;0.000559326477043972
south;min;NA;natmort;non-woody_litter;1987;0.000992677959352851;0.000310691611950082;0.000155314548401787;0.000560144481823188
south;min;NA;natmort;non-woody_litter;1988;0.000994131859079171;0.000311146658267297;0.000155542025779811;0.000560964882740877
south;min;NA;natmort;non-woody_litter;1989;0.000995590023884397;0.000311603039482933;0.000155770170472745;0.000561787690340805
south;min;NA;natmort;non-woody_litter;1990;0.00217467350315095;0.000680636464014547;0.000340249755603938;0.00122711635841218
south;min;NA;natmort;non-woody_litter;1991;0.00217491509041622;0.000680712076791244;0.000340287554385155;0.0012272526803404
south;min;NA;natmort;non-woody_litter;1992;0.00217528089805251;0.000680826568468138;0.000340344788705003;0.00122745909685942
south;min;NA;natmort;non-woody_litter;1993;0.0021758166525716;0.000680994250679248;0.00034042861294065;0.00122776141034855
south;min;NA;natmort;non-woody_litter;1994;0.00217644219757845;0.000681190035812479;0.000340526485810023;0.00122811439046705
south;min;NA;natmort;non-woody_litter;1995;0.00217705132135966;0.000681380681376509;0.000340621789411869;0.00122845810447981
south;min;NA;natmort;non-woody_litter;1996;0.00217772745553294;0.000681592300073399;0.000340727577470113;0.00122883963085759
south;min;NA;natmort;non-woody_litter;1997;0.00248532297974007;0.000777864558708865;0.000388854021179799;0.00140240844428271
south;min;NA;natmort;non-woody_litter;1998;0.00279330397620658;0.000874257463719623;0.000437040775939331;0.00157619477050434
south;min;NA;natmort;non-woody_litter;1999;0.00310962589560193;0.00097326093821618;0.000486532552801692;0.0017546876804754
south;min;NA;natmort;non-woody_litter;2000;0.00341845244574014;0.00106991848739555;0.000534851603020625;0.00192895113245451
south;min;NA;natmort;non-woody_litter;2001;0.00373625445367879;0.00116938520487138;0.0005845749547674;0.00210827922106768
